# Сводка из захвата на интерфейсе шлюза: колонки формата AWS VPC Flow
# Logs версии 2, интервал сведения 60 секунд. Адреса и порты взяты из
# пакетов; настоящим журналом облачной платформы файл не является.
version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 35996 6 6 512 1789185494 1789185494 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 59674 8080 6 8 1747 1789185495 1789185495 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 59674 6 6 512 1789185495 1789185495 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 36010 8080 6 13 10094 1789185496 1789185499 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 36010 6 7 539 1789185496 1789185499 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 59686 8080 6 8 1472 1789185498 1789185498 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 59686 6 6 512 1789185498 1789185498 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58726 8080 6 8 1335 1789185501 1789185501 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58726 6 6 512 1789185501 1789185501 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41512 8080 6 13 9272 1789185502 1789185505 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41512 6 7 539 1789185502 1789185505 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41514 8080 6 8 1610 1789185504 1789185504 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41514 6 6 512 1789185504 1789185504 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41516 8080 6 8 924 1789185504 1789185504 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41516 6 6 512 1789185504 1789185504 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41518 8080 6 8 924 1789185505 1789185505 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41518 6 6 512 1789185505 1789185505 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41524 8080 6 8 1747 1789185506 1789185506 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41524 6 6 512 1789185506 1789185506 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41538 8080 6 8 1747 1789185507 1789185507 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41538 6 6 512 1789185507 1789185507 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41544 8080 6 8 1747 1789185507 1789185507 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41544 6 6 512 1789185507 1789185507 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41550 8080 6 13 10094 1789185507 1789185510 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41550 6 7 539 1789185507 1789185510 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 46768 8080 6 13 9820 1789185511 1789185517 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 46768 6 7 539 1789185511 1789185517 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39626 8080 6 8 1610 1789185511 1789185511 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39626 6 6 512 1789185511 1789185511 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 46776 8080 6 8 1884 1789185511 1789185511 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 46776 6 6 512 1789185511 1789185511 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39640 8080 6 8 1747 1789185511 1789185511 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39640 6 6 512 1789185511 1789185511 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 46784 8080 6 13 10368 1789185512 1789185515 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 46784 6 7 539 1789185512 1789185515 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39646 8080 6 8 1472 1789185513 1789185513 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39646 6 6 512 1789185513 1789185513 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39652 8080 6 8 1198 1789185513 1789185513 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39652 6 6 512 1789185513 1789185513 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39664 8080 6 13 10368 1789185514 1789185520 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39664 6 7 539 1789185514 1789185520 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39666 8080 6 8 1747 1789185514 1789185514 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39666 6 6 512 1789185514 1789185514 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 34666 8080 6 13 9272 1789185520 1789185523 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 34666 6 7 539 1789185520 1789185523 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 34676 8080 6 13 9820 1789185521 1789185524 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 34676 6 7 539 1789185521 1789185524 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54410 8080 6 13 9272 1789185521 1789185524 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54410 6 7 539 1789185521 1789185524 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54420 8080 6 8 924 1789185527 1789185527 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54420 6 6 512 1789185527 1789185527 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 34684 8080 6 13 9820 1789185527 1789185530 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 34684 6 7 539 1789185527 1789185530 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38112 8080 6 13 9272 1789185530 1789185534 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38112 6 7 539 1789185530 1789185534 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41046 8080 6 8 1884 1789185531 1789185531 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41046 6 6 512 1789185531 1789185531 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41050 8080 6 13 10368 1789185531 1789185534 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41050 6 7 539 1789185531 1789185534 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41052 8080 6 8 787 1789185534 1789185534 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41052 6 6 512 1789185534 1789185534 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41058 8080 6 8 787 1789185537 1789185537 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41058 6 6 512 1789185537 1789185537 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38128 8080 6 9 8500 1789185538 1789185539 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38128 6 3 176 1789185538 1789185538 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41060 8080 6 8 1061 1789185538 1789185538 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41060 6 6 512 1789185538 1789185538 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41070 8080 6 8 1747 1789185538 1789185538 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41070 6 6 512 1789185538 1789185538 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41080 8080 6 8 1198 1789185539 1789185539 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41080 6 6 512 1789185539 1789185539 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 46040 8080 6 8 787 1789185540 1789185540 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 46040 6 6 512 1789185540 1789185540 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46934 8080 6 13 10368 1789185540 1789185543 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46934 6 7 539 1789185540 1789185543 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38128 8080 6 4 1594 1789185541 1789185541 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38128 6 4 363 1789185541 1789185541 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46946 8080 6 8 1747 1789185541 1789185541 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46946 6 6 512 1789185541 1789185541 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46960 8080 6 8 924 1789185542 1789185542 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46960 6 6 512 1789185542 1789185542 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46974 8080 6 8 787 1789185543 1789185543 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46974 6 6 512 1789185543 1789185543 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46986 8080 6 13 10094 1789185544 1789185547 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46986 6 7 539 1789185544 1789185547 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 46998 8080 6 8 1061 1789185545 1789185545 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 46998 6 6 512 1789185545 1789185545 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 46048 8080 6 8 1884 1789185546 1789185546 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 46048 6 6 512 1789185546 1789185546 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 55986 8080 6 13 10368 1789185550 1789185553 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 55986 6 7 539 1789185550 1789185553 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 47936 8080 6 8 924 1789185557 1789185557 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 47936 6 6 512 1789185557 1789185557 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 55992 8080 6 8 1884 1789185558 1789185558 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 55992 6 6 512 1789185558 1789185558 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 47938 8080 6 8 787 1789185558 1789185558 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 47938 6 6 512 1789185558 1789185558 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 45006 8080 6 8 1610 1789185562 1789185562 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 45006 6 6 512 1789185562 1789185562 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 45018 8080 6 8 924 1789185564 1789185564 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 45018 6 6 512 1789185564 1789185564 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 45022 8080 6 8 1747 1789185566 1789185566 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 45022 6 6 512 1789185566 1789185566 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 45024 8080 6 8 924 1789185569 1789185569 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 45024 6 6 512 1789185569 1789185569 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 36560 8080 6 8 1747 1789185571 1789185571 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 36560 6 6 512 1789185571 1789185571 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 36564 8080 6 8 1747 1789185573 1789185573 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 36564 6 6 512 1789185573 1789185573 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 43908 8080 6 13 10094 1789185573 1789185576 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 43908 6 7 539 1789185573 1789185576 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 36568 8080 6 13 9272 1789185573 1789185580 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 36568 6 7 539 1789185573 1789185580 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 36572 8080 6 8 1884 1789185575 1789185575 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 36572 6 6 512 1789185575 1789185575 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 36584 8080 6 8 1061 1789185579 1789185579 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 36584 6 6 512 1789185579 1789185579 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 42890 8080 6 13 10094 1789185580 1789185587 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 42890 6 7 539 1789185580 1789185587 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 42896 8080 6 13 9272 1789185583 1789185586 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 42896 6 7 539 1789185583 1789185586 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 42904 8080 6 8 787 1789185583 1789185583 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 42904 6 6 512 1789185583 1789185583 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 56682 8080 6 8 1061 1789185584 1789185584 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 56682 6 6 512 1789185584 1789185584 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 42918 8080 6 8 1610 1789185585 1789185585 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 42918 6 6 512 1789185585 1789185585 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 42928 8080 6 13 9272 1789185586 1789185589 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 42928 6 7 539 1789185586 1789185589 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 56686 8080 6 8 1472 1789185586 1789185586 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 56686 6 6 512 1789185586 1789185586 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54134 8080 6 8 787 1789185590 1789185590 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54134 6 6 512 1789185590 1789185590 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 43698 8080 6 8 1198 1789185591 1789185591 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 43698 6 6 512 1789185591 1789185591 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54144 8080 6 8 1198 1789185592 1789185592 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54144 6 6 512 1789185592 1789185592 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 43706 8080 6 13 9272 1789185592 1789185595 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 43706 6 7 539 1789185592 1789185595 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54148 8080 6 13 10368 1789185595 1789185598 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54148 6 7 539 1789185595 1789185598 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54156 8080 6 8 1472 1789185596 1789185597 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54156 6 6 512 1789185596 1789185597 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 35664 8080 6 13 9820 1789185603 1789185606 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 35664 6 7 539 1789185603 1789185606 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39800 8080 6 8 1747 1789185603 1789185603 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39800 6 6 512 1789185603 1789185603 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39814 8080 6 13 9272 1789185604 1789185607 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39814 6 7 539 1789185604 1789185607 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39830 8080 6 8 1061 1789185604 1789185604 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39830 6 6 512 1789185604 1789185604 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39832 8080 6 13 9272 1789185607 1789185613 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39832 6 7 539 1789185607 1789185613 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39844 8080 6 8 1884 1789185608 1789185608 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39844 6 6 512 1789185608 1789185608 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34446 8080 6 13 10094 1789185610 1789185613 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34446 6 7 539 1789185610 1789185613 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34462 8080 6 8 924 1789185613 1789185613 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34462 6 6 512 1789185613 1789185613 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34478 8080 6 8 1747 1789185617 1789185617 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34478 6 6 512 1789185617 1789185617 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34486 8080 6 13 9820 1789185617 1789185621 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34486 6 7 539 1789185617 1789185621 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 34498 8080 6 8 1884 1789185619 1789185619 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 34498 6 6 512 1789185619 1789185619 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 46196 8080 6 8 1198 1789185620 1789185620 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 46196 6 6 512 1789185620 1789185620 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 53274 8080 6 8 1061 1789185628 1789185628 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 53274 6 6 512 1789185628 1789185628 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 48240 8080 6 8 1610 1789185632 1789185632 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 48240 6 6 512 1789185632 1789185632 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 48244 8080 6 8 1198 1789185633 1789185633 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 48244 6 6 512 1789185633 1789185633 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 48252 8080 6 13 9272 1789185636 1789185642 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 48252 6 7 539 1789185636 1789185642 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 54798 8080 6 13 10368 1789185644 1789185647 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 54798 6 7 539 1789185644 1789185647 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 54806 8080 6 8 1747 1789185647 1789185647 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 54806 6 6 512 1789185647 1789185647 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 57540 8080 6 8 1061 1789185657 1789185657 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 57540 6 6 512 1789185657 1789185657 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 57544 8080 6 9 8500 1789185657 1789185659 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 57544 6 3 176 1789185657 1789185657 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 57558 8080 6 8 924 1789185658 1789185658 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 57558 6 6 512 1789185658 1789185658 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 57544 8080 6 4 1594 1789185660 1789185660 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 57544 6 4 363 1789185660 1789185660 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 50330 8080 6 13 10368 1789185666 1789185672 ACCEPT OK
